300 44850
182 266 255465661
182 267 714673244
182 268 875174080
182 269 568086523
182 270 694355455
182 271 43764693
182 272 180935439
182 273 972857583
182 274 267309054
182 275 123496806
182 276 325475071
182 277 215615581
182 278 726425465
182 279 657537428
182 280 173146716
182 281 461994776
182 282 948242612
182 283 6681302
182 284 139660388
182 285 714243337
182 286 612133828
182 287 568366782
182 288 829298108
182 289 782696524
182 290 171340419
182 291 241153315
182 292 768318391
182 293 316395603
182 294 603906972
182 295 492470663
182 296 880875405
182 297 366611578
182 298 963768239
182 299 358894868
183 185 656141320
183 186 131562553
183 187 517940804
183 188 277195040
183 189 585231500
183 190 555521283
183 191 132219258
183 192 507832359
183 193 441888261
183 194 868731998
183 195 627274856
183 196 865181234
183 197 371169979
183 198 645160380
183 199 89465759
183 200 631264590
183 201 841244211
183 202 427238379
183 203 187506747
183 204 703854147
183 205 256320117
183 206 512649750
183 207 858663913
183 208 65921832
183 209 57200996
183 210 447480765
183 211 320277966
183 212 697376954
183 213 885460956
183 214 728909604
183 215 229886069
183 216 878289138
183 217 64854751
183 218 881341053
183 219 626578888
183 220 38883977
183 221 259875464
183 222 967011876
183 223 327487878
183 224 873413826
183 225 694478958
183 226 853052476
183 227 885454573
183 228 328003531
183 229 880284652
183 230 204582874
183 231 265742924
183 232 886759159
183 233 240925986
183 234 662782349
183 235 236708250
183 236 469476716
183 237 40193268
183 238 248741135
183 239 295372320
183 240 290236634
183 241 586421041
183 242 928692948
183 243 772548267
183 244 187834849
183 245 699307066
183 246 932791049
183 247 434909463
183 248 760773804
183 249 679664846
183 250 39778625
183 251 561608927
183 252 857679536
183 253 535505048
183 254 741487832
183 255 944232324
183 256 709836374
183 257 883555424
183 258 161942497
183 259 490366125
183 260 922791568
183 261 970460506
183 262 268945301
183 263 809422896
183 264 645618287
183 265 429184806
183 266 656305014
183 267 601942974
183 268 142064171
183 269 522964140
183 270 877467342
183 271 673205338
183 272 322504037
183 273 313346891
183 274 829163922
183 275 695656462
183 276 968627719
183 277 794829098
183 278 387961351
183 279 221635186
183 280 983101687
183 281 601403942
183 282 825266245
183 283 783711203
183 284 877015069
183 285 210220498
183 286 937135006
183 287 709150440
183 288 527444653
183 289 772208244
183 290 226876211
183 291 69199609
183 292 862356159
183 293 514514024
183 294 743869568
183 295 791561051
183 296 886031428
183 297 326165891
183 298 748882265
183 299 902082591
184 186 777096481
184 187 637540444
184 188 912830201
184 189 84495090
184 190 544682923
184 191 941028946
184 192 529706780
184 193 287397122
184 194 70636997
184 195 622481963
184 196 693950203
184 197 697336876
184 198 33930393
184 199 291009901
184 200 523815790
184 201 210719687
184 202 847822532
184 203 321111094
184 204 534334524
184 205 203655817
184 206 40942057
184 207 316419106
184 208 429407055
184 209 541956900
184 210 797584987
184 211 854632625
184 212 169116228
184 213 868661016
184 214 339930449
184 215 692308235
184 216 729822937
184 217 300734754
184 218 427083880
184 219 324428515
184 220 123997311
184 221 23357360
184 222 39342838
184 223 495207835
184 224 56596295
184 225 130990822
184 226 278552774
184 227 674376755
184 228 620765178
184 229 772653926
184 230 739114007
184 231 939432011
184 232 164897787
184 233 811809949
184 234 593499097
184 235 748846883
184 236 750174982
184 237 849745534
184 238 22310051
184 239 590094196
184 240 977813806
184 241 242377229
184 242 222556805
184 243 213962238
184 244 873587887
184 245 421001240
184 246 20282666
184 247 459884866
184 248 247855925
184 249 116434308
184 250 815549681
184 251 423429379
184 252 708258362
184 253 258953659
184 254 189544846
184 255 510855465
184 256 983877490
184 257 686571961
184 258 716872661
184 259 264278667
184 260 117005265
184 261 365976797
184 262 483047915
184 263 994154970
184 264 392129684
184 265 498610835
184 266 793038433
184 267 93580539
184 268 280323097
184 269 996567528
184 270 314588352
184 271 386853878
184 272 753031448
184 273 995229934
184 274 185081570
184 275 761192630
184 276 25357565
184 277 70491893
184 278 52325982
184 279 617561911
184 280 505075737
184 281 741580739
184 282 800726264
184 283 815571423
184 284 702479317
184 285 144562970
184 286 218027232
184 287 601995506
184 288 552733986
184 289 208833936
184 290 708527753
184 291 435768725
184 292 716312105
184 293 359526334
184 294 279695138
184 295 695230459
184 296 978539402
184 297 611309860
184 298 977329518
184 299 628803337
185 187 107214998
185 188 975020923
185 189 527582786
185 190 862871785
185 191 200973830
185 192 791526525
185 193 869988210
185 194 191491866
185 195 172671096
185 196 285300972
185 197 817507990
185 198 261386993
185 199 344190925
185 200 192357262
185 201 641894728
185 202 170046429
185 203 995018430
185 204 931143635
185 205 216622872
185 206 754214644
185 207 74522122
185 208 315215
185 209 867139675
185 210 168409609
185 211 707584740
185 212 256974885
185 213 105693927
185 214 177478446
185 215 310061420
185 216 431980591
185 217 947047120
185 218 276470180
185 219 895513920
185 220 793378057
185 221 561459330
185 222 867419173
185 223 489000409
185 224 57440039
185 225 510021703
185 226 563572942
185 227 563252655
185 228 386064843
185 229 499695082
185 230 482771956
185 231 42148086
185 232 896558973
185 233 380714137
185 234 742421934
185 235 53632954
185 236 513703945
185 237 635300469
185 238 977871532
185 239 78513091
185 240 289445404
185 241 247398734
185 242 256937092
185 243 187369705
185 244 225776697
185 245 865467952
185 246 236844893
185 247 238376148
185 248 644369415
185 249 80931290
185 250 922520552
185 251 909603825
185 252 951397533
185 253 186121817
185 254 352877478
185 255 839787334
185 256 492282308
185 257 600053150
185 258 108310371
185 259 827733998
185 260 473811527
185 261 499675486
185 262 958149367
185 263 731521272
185 264 46126869
185 265 833288467
185 266 372064662
185 267 650215402
185 268 250645621
185 269 616045432
185 270 177134124
185 271 202043413
185 272 633853119
185 273 503785901
185 274 832244083
185 275 644532512
185 276 826215498
185 277 312643606
185 278 175682470
185 279 844886989
185 280 768294320
185 281 804779332
185 282 176640407
185 283 345211531
185 284 525157790
185 285 541347950
185 286 228746077
185 287 72083314
185 288 553485777
185 289 118862973
185 290 805819000
185 291 592760816
185 292 847124399
185 293 704704622
185 294 427228764
185 295 322691651
185 296 936522887
185 297 996528442
185 298 57653662
185 299 597816012
186 188 3246706
186 189 856201874
186 190 710571475
186 191 236051382
186 192 271382129
186 193 288700145
186 194 895429535
186 195 907832569
186 196 535978232
186 197 380208965
186 198 335096304
186 199 455993142
186 200 869341732
186 201 449209868
186 202 248043956
186 203 954274805
186 204 417809296
186 205 690534046
186 206 53816070
186 207 936748703
186 208 913634717
186 209 803052280
186 210 354253968
186 211 628795387
186 212 181685390
186 213 998380027
186 214 779357459
186 215 438967359
186 216 241340690
186 217 554362624
186 218 182666822
186 219 781920461
186 220 981334861
186 221 158493978
186 222 372977311
186 223 833256758
186 224 717586186
186 225 843621993
186 226 89361624
186 227 820924256
186 228 20269080
186 229 419537508
186 230 811206485
186 231 551430268
186 232 853836731
186 233 631349425
186 234 631601345
186 235 712365337
186 236 343254286
186 237 945795489
186 238 586965958
186 239 865120014
186 240 781295935
186 241 370709098
186 242 567555668
186 243 988464370
186 244 185946570
186 245 611033778
186 246 629778533
186 247 950777276
186 248 342383967
186 249 414525381
186 250 174373822
186 251 543982222
186 252 794599772
186 253 207887396
186 254 337546365
186 255 30540775
186 256 988316954
186 257 131309631
186 258 121525775
186 259 808347404
186 260 610090521
186 261 66491791
186 262 688636112
186 263 274433752
186 264 480664746
186 265 613312667
186 266 873606902
186 267 444830718
186 268 928739990
186 269 642165842
186 270 188035524
186 271 662021202
186 272 432435888
186 273 403290659
186 274 171693445
186 275 740148060
186 276 188073062
186 277 377758752
186 278 849590107
186 279 631618979
186 280 954678207
186 281 77800398
186 282 82359781
186 283 967898300
186 284 129963469
186 285 677455075
186 286 55387610
186 287 916405530
186 288 132100300
186 289 422082076
186 290 968111667
186 291 221962412
186 292 661626738
186 293 995283518
186 294 960169851
186 295 584551253
186 296 409782097
186 297 155053462
186 298 416197697
186 299 472462007
187 189 698738441
187 190 188061846
187 191 62411617
187 192 649206266
187 193 196138516
187 194 33005191
187 195 811278192
187 196 231167584
187 197 755347149
187 198 79365054
187 199 172556079
187 200 399530265
187 201 932782673
187 202 169872560
187 203 357685410
187 204 126855248
187 205 638544439
187 206 715247665
187 207 717763687
187 208 747433564
187 209 424080656
187 210 541140050
187 211 449256245
187 212 873226222
187 213 738676847
187 214 920170802
187 215 160119371
187 216 739624445
187 217 174723130
187 218 932761751
187 219 937062463
187 220 218648290
187 221 684514464
187 222 18078933
187 223 340732319
187 224 479374234
187 225 458911312
187 226 303177869
187 227 12087493
187 228 333615554
187 229 430511698
187 230 328174732
187 231 467912731
187 232 808886587
187 233 844659835
187 234 59418305
187 235 395051046
187 236 596979784
187 237 697061489
187 238 489011956
187 239 365009790
187 240 576874777
187 241 465129391
187 242 576141324
187 243 691207240
187 244 311687139
187 245 544277809
187 246 6154441
187 247 488808622
187 248 650214860
187 249 270025633
187 250 565570073
187 251 666642411
187 252 717493049
187 253 979869926
187 254 956093122
187 255 510612568
187 256 279658250
187 257 928764429
187 258 368875628
187 259 859583853
187 260 622240376
187 261 58970055
187 262 168581957
187 263 28903291
187 264 869805721
187 265 150886289
187 266 163741370
187 267 896311636
187 268 338362690
187 269 740307113
187 270 306623351
187 271 5040402
187 272 295957175
187 273 609992159
187 274 726981557
187 275 21307048
187 276 50910243
187 277 920548692
187 278 362424914
187 279 941640937
187 280 638206467
187 281 529294230
187 282 818603265
187 283 133644955
187 284 644587729
187 285 675037359
187 286 123860148
187 287 427967338
187 288 387787791
187 289 660998894
187 290 369950604
187 291 851464076
187 292 638227709
187 293 931615214
187 294 254130942
187 295 576853449
187 296 560963757
187 297 865959927
187 298 660350844
187 299 376623559
188 190 223892347
188 191 63348968
188 192 764835250
188 193 243850046
188 194 977170843
188 195 795101808
188 196 871203966
188 197 174236446
188 198 245626757
188 199 181569321
188 200 511000906
188 201 332340157
188 202 371150100
188 203 450796352
188 204 83281413
188 205 749923381
188 206 168208065
188 207 896103906
188 208 135372122
188 209 616605799
188 210 82834904
188 211 633854217
188 212 870722380
188 213 583824339
188 214 979951313
188 215 657229250
188 216 488399015
188 217 663647883
188 218 455275141
188 219 547225625
188 220 664151958
188 221 508377770
188 222 103608146
188 223 856995523
188 224 135595833
188 225 606101130
188 226 38943283
188 227 156845910
188 228 687275928
188 229 320779168
188 230 732932002
188 231 320881723
188 232 295320848
188 233 415037244
188 234 80866130
188 235 835661067
188 236 247979628
188 237 33087011
188 238 408289803
188 239 866362791
188 240 22648476
188 241 844051064
188 242 228942963
188 243 928076317
188 244 373953873
188 245 324327962
188 246 726487420
188 247 8663045
188 248 239744946
188 249 27935341
188 250 6613357
188 251 70014912
188 252 22780442
188 253 680854749
188 254 834711031
188 255 583478742
188 256 591798495
188 257 131649773
188 258 467457607
188 259 151774253
188 260 97372385
188 261 797863710
188 262 385837771
188 263 190300255
188 264 666545409
188 265 583278229
188 266 932841903
188 267 545023056
188 268 958453689
188 269 549438109
188 270 690240914
188 271 601751010
188 272 994545459
188 273 810739249
188 274 855423385
188 275 54267349
188 276 70511532
188 277 773971679
188 278 890309562
188 279 826386951
188 280 137985797
188 281 844896103
188 282 401970353
188 283 413784138
188 284 576811200
188 285 428929351
188 286 805839019
188 287 60885007
188 288 80350946
188 289 412225230
188 290 625374177
188 291 157252274
188 292 565563885
188 293 132429985
188 294 476256131
188 295 693178470
188 296 668805792
188 297 938603408
188 298 897614129
188 299 881478390
189 191 932817711
189 192 171889
189 193 395879647
189 194 412545126
189 195 286461514
189 196 72264668
189 197 638780851
189 198 499328237
189 199 773950948
189 200 600225377
189 201 779133418
189 202 870193231
189 203 53198921
189 204 827581546
189 205 941953130
189 206 682976329
189 207 424324977
189 208 124245585
189 209 885947002
189 210 988912362
189 211 9063956
189 212 878641513
189 213 867661401
189 214 75572353
189 215 118961356
189 216 28549374
189 217 848864029
189 218 455672799
189 219 467738501
189 220 406958745
189 221 889687707
189 222 205128174
189 223 138756580
189 224 672448271
189 225 16189439
189 226 532123443
189 227 161546093
189 228 362177488
189 229 875661869
189 230 817286395
189 231 436542934
189 232 75909179
189 233 861790726
189 234 130444762
189 235 726200743
189 236 797592851
189 237 887241096
189 238 835163947
189 239 681927763
189 240 742446810
189 241 578664626
189 242 953258239
189 243 790833802
189 244 857976542
189 245 296020627
189 246 103586492
189 247 288920490
189 248 945050226
